AUX_IN1,MULT_IN1 - 1,MULT_IN1 - 2,MULT_IN1 - 3,MULT_IN1 - 4,MULT_IN1 - 5,MULT_IN1 - 6,MULT_IN1 - 7,MULT_IN1 - 8,MULT_IN1 - 9,MULT_IN1 - 10,MULT_IN1 - 11,MULT_IN1 - 12,MULT_IN1 - 13,MULT_IN1 - 14,MULT_IN1 - 15,MULT_IN1 - 16,MULT_IN1 - 17,MULT_IN1 - 18,MULT_IN1 - 19,MULT_IN1 - 20,MULT_IN1 - 21,MULT_IN1 - 22,MULT_IN1 - 23,MULT_IN1 - 24,MULT_IN1 - 25,MULT_IN1 - 26,MULT_IN1 - 27,MULT_IN1 - 28,MULT_IN1 - 29,MULT_IN1 - 30,MULT_IN1 - 31,MULT_IN1 - 32,MULT_IN1 - 33,MULT_IN1 - 34,MULT_IN1 - 35,MULT_IN1 - 36,MULT_IN1 - 37,MULT_IN1 - 38,MULT_IN1 - 39,MULT_IN1 - 40,MULT_IN1 - 41,MULT_IN1 - 42,MULT_IN1 - 43,MULT_IN1 - 44,MULT_IN1 - 45,MULT_IN1 - 46,MULT_IN1 - 47,MULT_IN1 - 48,MULT_IN1 - 49,MULT_IN1 - 50,MULT_IN1 - 51,MULT_IN1 - 52,MULT_IN1 - 53,MULT_IN1 - 54,MULT_IN1 - 55,MULT_IN1 - 56,MULT_IN1 - 57,MULT_IN1 - 58,MULT_IN1 - 59,MULT_IN1 - 60,MULT_IN1 - 61,MULT_IN1 - 62,MULT_IN1 - 63,MULT_IN1 - 64
1.8876000000000002,0.017446,0.015444000000000001,0.010868000000000001,0.01716,-0.097526,-0.14500200000000002,0.016588000000000002,0.015158000000000001,0.020592,0.008294000000000001,0.008294000000000001,0.008294000000000001,0.0077220000000000006,0.008294000000000001,0.008008000000000001,-0.28800200000000004,0.008008000000000001,0.006292000000000001,0.013728,0.012298,0.013442,0.011726,0.0143,0.01144,0.002288,-0.007436,-0.00143,-0.000858,-0.001716,-0.000858,-0.00143,-0.001144,-0.013728,-0.013728,-0.013442,-0.013442,-0.0143,-0.01144,-0.014014,-0.037466,0.001716,-0.004004000000000001,-0.00143,-0.00429,-0.002574,-0.004004000000000001,-0.002574,-0.004576,0.020878,0.013728,-0.004576,0.019162000000000002,0.012012,0.019734,0.020592,0.019448,-0.000286,0.00143,0.0,-0.025740000000000002,-0.000286,0.006006,-0.000572,0.001716
1.8876000000000002,0.017732,0.016016000000000002,0.011154,0.018018,-0.116402,-0.143858,0.01716,0.01573,0.021164000000000002,0.008008000000000001,0.00858,0.009152,0.00715,0.008866,0.008294000000000001,-0.191334,0.008294000000000001,0.0065780000000000005,0.013728,0.012870000000000001,0.014014,0.012012,0.014586,0.011726,0.002574,-0.00715,-0.00143,-0.000572,-0.001144,-0.000858,-0.000858,-0.000572,-0.013156000000000001,-0.013156000000000001,-0.013156000000000001,-0.012870000000000001,-0.013728,-0.011154,-0.014014,-0.043186,0.00143,-0.003432,0.001144,-0.003718,-0.002288,-0.004004000000000001,-0.002574,-0.003432,0.021164000000000002,0.0143,-0.00572,0.019162000000000002,0.00858,0.020592,0.021164000000000002,0.02002,0.000572,0.0020020000000000003,0.000286,-0.023738000000000002,0.000286,0.006292000000000001,0.0,0.002574
1.8873140000000002,0.018018,0.016588000000000002,0.01144,0.019162000000000002,-0.127842,-0.14957800000000002,0.017446,0.016588000000000002,0.020878,0.00858,0.009152,0.009724,0.008008000000000001,0.009438,0.008866,-0.147004,0.00858,0.006864,0.0143,0.013442,0.014586,0.012298,0.015158000000000001,0.012012,0.00286,-0.006864,-0.000858,0.0,-0.000858,-0.000572,-0.000572,-0.000286,-0.012870000000000001,-0.012870000000000001,-0.012870000000000001,-0.012298,-0.013156000000000001,-0.010582000000000001,-0.014014,-0.060918,-0.001144,-0.0031460000000000004,0.002288,-0.0031460000000000004,-0.0020020000000000003,-0.003432,-0.001144,-0.0031460000000000004,0.021736000000000002,0.014586,-0.010582000000000001,0.019734,0.0031460000000000004,0.020878,0.02145,0.020306,0.000858,0.002288,0.000572,-0.02002,0.000858,0.006864,0.000286,0.003432
1.8876000000000002,0.017732,0.016588000000000002,0.011154,0.019734,-0.11611600000000001,-0.155012,0.01716,0.016588000000000002,0.020592,0.00858,0.00858,0.009724,0.008294000000000001,0.00858,0.00858,-0.21421400000000002,0.008294000000000001,0.0065780000000000005,0.014014,0.013156000000000001,0.014014,0.012012,0.014586,0.012012,0.00286,-0.00715,-0.001144,-0.000572,-0.001144,-0.000572,-0.000858,-0.000572,-0.013156000000000001,-0.012870000000000001,-0.013156000000000001,-0.012870000000000001,-0.013442,-0.010868000000000001,-0.014014,-0.063492,0.000572,-0.003432,0.001716,-0.003432,-0.002288,-0.003718,-0.0020020000000000003,-0.003432,0.02145,0.0143,-0.018018,0.019448,-0.0065780000000000005,0.020592,0.020878,0.019734,0.000286,0.001716,0.000572,-0.02288,0.000286,0.006292000000000001,0.0,0.002574
1.8878860000000002,0.017732,0.016588000000000002,0.010868000000000001,0.019734,-0.103532,-0.153582,0.016874,0.016588000000000002,0.020306,0.00858,0.00858,0.009152,0.008866,0.0077220000000000006,0.008294000000000001,-0.24538800000000002,0.008294000000000001,0.0065780000000000005,0.013728,0.012870000000000001,0.013728,0.012012,0.014586,0.011726,0.00286,-0.00715,-0.00143,-0.000858,-0.00143,-0.000858,-0.001144,-0.000858,-0.013442,-0.013156000000000001,-0.013156000000000001,-0.013156000000000001,-0.013728,-0.011154,-0.013728,-0.06578,-0.003432,-0.003718,0.00143,-0.003718,-0.002288,-0.004004000000000001,-0.001716,-0.004004000000000001,0.021164000000000002,0.014014,-0.020592,0.019734,-0.004004000000000001,0.02002,0.020592,0.019734,0.000286,0.00143,0.000286,-0.025454,0.0,0.006292000000000001,-0.000286,0.001716
1.8878860000000002,0.017732,0.016588000000000002,0.011154,0.019734,-0.100386,-0.14729,0.01716,0.016874,0.019448,0.009152,0.00858,0.008866,0.009152,0.008008000000000001,0.008294000000000001,-0.148148,0.00858,0.0065780000000000005,0.013728,0.012870000000000001,0.013728,0.012012,0.014586,0.011726,0.002574,-0.00715,-0.00143,-0.000858,-0.00143,-0.000858,-0.001144,-0.00143,-0.013156000000000001,-0.013156000000000001,-0.013156000000000001,-0.013156000000000001,-0.013728,-0.011154,-0.013442,-0.076076,-0.008294000000000001,-0.003718,0.001144,-0.004004000000000001,-0.002288,-0.004004000000000001,-0.001144,-0.00429,0.021164000000000002,0.014014,-0.021736000000000002,0.02002,0.002574,0.02002,0.020878,0.02002,0.000286,0.001716,0.000286,-0.025740000000000002,0.0,0.006292000000000001,-0.000286,0.0020020000000000003
1.8873140000000002,0.017446,0.016588000000000002,0.010868000000000001,0.019734,-0.090662,-0.13556400000000002,0.01716,0.016874,0.019734,0.008866,0.008294000000000001,0.0077220000000000006,0.009152,0.008294000000000001,0.008008000000000001,-0.046904,0.00858,0.006292000000000001,0.013728,0.012870000000000001,0.013442,0.011726,0.0143,0.01144,0.002288,-0.007436,-0.00143,-0.000858,-0.00143,-0.000858,-0.00143,-0.00143,-0.013728,-0.013728,-0.013442,-0.013442,-0.013728,-0.011154,-0.014014,-0.083798,-0.010582000000000001,-0.003718,0.000858,-0.004004000000000001,-0.002574,-0.00429,-0.001716,-0.004576,0.020878,0.014014,-0.015444000000000001,0.019448,0.006292000000000001,0.019734,0.020592,0.019448,0.0,0.001716,0.000286,-0.03146,-0.000286,0.006006,-0.000286,0.0020020000000000003
1.8878860000000002,0.018018,0.01716,0.01144,0.020306,-0.080366,-0.114972,0.017732,0.017446,0.01716,0.009152,0.008866,0.008866,0.009438,0.009438,0.00858,0.00429,0.008866,0.006864,0.014014,0.013156000000000001,0.0143,0.012298,0.014872,0.012012,0.00286,-0.006864,-0.001144,-0.000286,-0.001144,-0.000858,-0.000858,-0.000858,-0.012870000000000001,-0.013156000000000001,-0.012870000000000001,-0.012870000000000001,-0.013156000000000001,-0.010582000000000001,-0.012870000000000001,-0.09123400000000001,-0.008294000000000001,-0.00286,0.002288,-0.003432,-0.0020020000000000003,-0.003432,-0.00143,-0.003718,0.02145,0.0143,-0.016016000000000002,0.020306,0.01001,0.020306,0.021164000000000002,0.02002,0.000572,0.002574,0.000286,-0.026312000000000002,0.000572,0.0065780000000000005,0.000286,0.001716
1.8876000000000002,0.018304,0.017446,0.011726,0.020878,-0.063778,-0.101244,0.018018,0.018018,0.021164000000000002,0.009438,0.009152,0.009724,0.009724,0.009152,0.009152,-0.056914,0.009152,0.00715,0.0143,0.013442,0.014586,0.012584000000000001,0.015158000000000001,0.012298,0.00286,-0.0065780000000000005,-0.000858,0.0,-0.000572,-0.000572,-0.000572,-0.000572,-0.012584000000000001,-0.012584000000000001,-0.012584000000000001,-0.012298,-0.013156000000000001,-0.010296,-0.012584000000000001,-0.10010000000000001,-0.008294000000000001,-0.002288,0.00286,-0.0031460000000000004,-0.00143,-0.00286,-0.000858,-0.0031460000000000004,0.022022,0.014872,-0.020306,0.020592,0.006292000000000001,0.020878,0.021736000000000002,0.020592,0.001144,0.00286,0.000572,-0.020878,0.001144,0.00715,0.000572,0.001716
1.8876000000000002,0.018304,0.017732,0.011726,0.021164000000000002,-0.050908,-0.078364,0.018018,0.018304,-0.053482,0.009438,0.009438,0.01001,0.01001,0.008866,0.009152,-0.187616,0.009152,0.00715,0.014586,0.013442,0.014872,0.012584000000000001,0.015158000000000001,0.012298,0.00286,-0.0065780000000000005,-0.000858,0.0,-0.000572,-0.000572,-0.000286,-0.000286,-0.012298,-0.012298,-0.012584000000000001,-0.012298,-0.012870000000000001,-0.010296,-0.012298,-0.104104,-0.006864,-0.002574,0.0031460000000000004,-0.00286,-0.00143,-0.00286,-0.000572,-0.0031460000000000004,0.022022,0.014872,-0.023452,0.020592,0.01001,0.021164000000000002,0.021736000000000002,0.020592,0.001144,0.00286,0.000572,-0.030602,0.001144,0.00715,0.000572,0.00143
1.8876000000000002,0.018304,0.018018,0.011726,0.02145,-0.035750000000000004,-0.058058000000000005,0.018018,0.018018,-0.202488,0.009724,0.009152,0.01001,0.009724,0.00858,0.009152,-0.26912600000000003,0.009152,0.00715,0.014586,0.013442,0.014586,0.012584000000000001,0.015158000000000001,0.012584000000000001,0.002574,-0.0065780000000000005,-0.000858,0.0,-0.000572,-0.000572,-0.000286,-0.000286,-0.012298,-0.012584000000000001,-0.012298,-0.012298,-0.012870000000000001,-0.01001,-0.012012,-0.098384,-0.012870000000000001,-0.002574,0.003432,-0.00286,-0.00143,-0.0031460000000000004,-0.001144,-0.00286,0.021736000000000002,0.014872,-0.022594,0.020878,0.017732,0.020878,0.02145,0.020306,0.000858,0.002574,0.000572,-0.027742000000000003,0.000858,0.007436,0.000572,0.001144
1.8878860000000002,0.018304,0.017732,0.011726,0.021164000000000002,-0.019734,-0.03861,0.017732,0.017732,-0.11297,0.009438,0.008866,0.009724,0.009438,0.0077220000000000006,0.00858,-0.281138,0.008866,0.006864,0.014014,0.013156000000000001,0.0143,0.012298,0.014872,0.012012,0.0020020000000000003,-0.006864,-0.001144,-0.000286,-0.000858,-0.000572,-0.000572,-0.000858,-0.012870000000000001,-0.012584000000000001,-0.012584000000000001,-0.012870000000000001,-0.013156000000000001,-0.010582000000000001,-0.012584000000000001,-0.093236,-0.016016000000000002,-0.00286,0.00286,-0.0031460000000000004,-0.001716,-0.003718,-0.0020020000000000003,-0.003432,0.02145,0.014586,-0.02288,0.020592,0.022308,0.020592,0.021164000000000002,0.02002,0.000572,0.0020020000000000003,0.000572,-0.016874,0.000572,0.006864,0.000286,0.001144
1.8876000000000002,0.018304,0.017732,0.01144,0.021164000000000002,0.002574,-0.015158000000000001,0.017732,0.017732,0.0,0.009724,0.008866,0.01001,0.009152,0.008008000000000001,0.00858,-0.261118,0.009152,0.006864,0.014014,0.013156000000000001,0.014014,0.012298,0.014872,0.011726,0.0020020000000000003,-0.006864,-0.001144,-0.000572,-0.000858,-0.000858,-0.000858,-0.000572,-0.013156000000000001,-0.012584000000000001,-0.012870000000000001,-0.012870000000000001,-0.013442,-0.010582000000000001,-0.012870000000000001,-0.086372,-0.010868000000000001,-0.0031460000000000004,0.002574,-0.0031460000000000004,-0.0020020000000000003,-0.003718,-0.00143,-0.003432,0.02145,0.0143,-0.013156000000000001,0.020592,0.02002,0.020306,0.021164000000000002,0.020306,0.000572,0.002288,0.000286,-0.012870000000000001,0.000572,0.006292000000000001,0.000286,0.001716
1.8876000000000002,0.018304,0.017446,0.01144,0.021164000000000002,0.02288,0.0054340000000000005,0.017732,0.017732,0.022594,0.009724,0.008866,0.009438,0.009724,0.008294000000000001,0.008866,-0.302302,0.009152,0.006864,0.014014,0.013156000000000001,0.014014,0.012298,0.014872,0.011726,0.002574,-0.006864,-0.001144,-0.000286,-0.000858,-0.000572,-0.000572,0.0,-0.012870000000000001,-0.012584000000000001,-0.012870000000000001,-0.012584000000000001,-0.013442,-0.010582000000000001,-0.012584000000000001,-0.08294,-0.006864,-0.00286,0.002574,-0.003432,-0.001716,-0.003432,-0.000572,-0.003432,0.021736000000000002,0.014586,-0.006864,0.020592,0.02288,0.020592,0.02145,0.020306,0.000858,0.002288,0.000572,-0.009438,0.000858,0.0065780000000000005,0.000286,0.002288
1.8876000000000002,0.018590000000000002,0.018018,0.012012,0.021736000000000002,0.035464,0.023738000000000002,0.018304,0.018304,0.031174,0.010296,0.009724,0.009724,0.010296,0.01001,0.009438,-0.42699800000000004,0.009724,0.007436,0.014586,0.013728,0.014586,0.012870000000000001,0.015444000000000001,0.012584000000000001,0.0031460000000000004,-0.006292000000000001,-0.000572,0.000286,-0.000286,-0.000286,-0.000286,0.000572,-0.012298,-0.012012,-0.012298,-0.012012,-0.012584000000000001,-0.01001,-0.012012,-0.08723,-0.006006,-0.002288,0.00286,-0.00286,-0.001144,-0.00286,0.000286,-0.002288,0.022308,0.015158000000000001,-0.004576,0.021164000000000002,0.0286,0.021164000000000002,0.022022,0.020878,0.00143,0.00286,0.000858,-0.004576,0.00143,0.007436,0.000858,0.0031460000000000004
1.8876000000000002,0.018590000000000002,0.018018,0.012012,0.021736000000000002,0.051480000000000005,0.030602,0.018304,0.018304,0.029458,0.01001,0.009438,0.01001,0.01001,0.009438,0.009438,-0.47047,0.009438,0.007436,0.014586,0.013728,0.014872,0.012584000000000001,0.015444000000000001,0.012584000000000001,0.0031460000000000004,-0.006292000000000001,-0.000572,0.000286,-0.000286,-0.000286,-0.000286,0.000286,-0.012298,-0.012012,-0.012298,-0.012298,-0.012584000000000001,-0.01001,-0.012298,-0.089232,-0.006864,-0.002574,0.00286,-0.00286,-0.001144,-0.00286,-0.000572,-0.002574,0.022308,0.014872,0.0,0.020878,0.031174,0.021164000000000002,0.021736000000000002,0.020592,0.001144,0.002574,0.000858,0.001716,0.001144,0.00715,0.000858,0.002288
1.8873140000000002,0.018304,0.017732,0.011726,0.021164000000000002,0.06006,0.04719,0.017732,0.017732,0.027742000000000003,0.009152,0.008866,0.009438,0.009438,0.009152,0.00858,-0.39668200000000003,0.008866,0.006864,0.0143,0.013156000000000001,0.0143,0.012298,0.014872,0.012298,0.00286,-0.0065780000000000005,-0.000858,-0.000286,-0.000858,-0.000858,-0.000858,-0.000286,-0.012584000000000001,-0.012584000000000001,-0.012870000000000001,-0.012870000000000001,-0.013442,-0.010296,-0.013156000000000001,-0.08694400000000001,-0.008008000000000001,-0.0031460000000000004,0.002574,-0.003432,-0.001716,-0.003432,-0.000858,-0.003432,0.02145,0.0143,0.004576,0.020592,0.031746,0.020306,0.020878,0.02002,0.000572,0.0020020000000000003,0.000286,0.014586,0.000286,0.0065780000000000005,0.000286,0.001144
1.8876000000000002,0.018018,0.017446,0.01144,0.020592,0.067496,0.069784,0.017446,0.017446,0.027456,0.00858,0.00858,0.009438,0.008866,0.009152,0.008294000000000001,-0.268268,0.00858,0.0065780000000000005,0.013728,0.012870000000000001,0.013728,0.012012,0.014586,0.011726,0.002574,-0.00715,-0.001144,-0.000572,-0.00143,-0.001144,-0.00143,-0.000858,-0.013156000000000001,-0.012870000000000001,-0.013156000000000001,-0.013156000000000001,-0.014014,-0.010868000000000001,-0.013728,-0.077792,-0.008294000000000001,-0.003718,0.002574,-0.003718,-0.002288,-0.003718,-0.0020020000000000003,-0.004004000000000001,0.021164000000000002,0.014014,0.005148,0.020306,0.029744,0.02002,0.020306,0.02002,0.0,0.00143,-0.000286,0.038324000000000004,0.0,0.006292000000000001,-0.000286,0.00143
1.8876000000000002,0.017732,0.016874,0.011154,0.020306,0.07150000000000001,0.08980400000000001,0.01716,0.01716,0.028886000000000002,0.008866,0.00858,0.009438,0.009152,0.009438,0.008294000000000001,-0.225082,0.00858,0.0065780000000000005,0.013728,0.012584000000000001,0.013728,0.011726,0.014586,0.011726,0.00286,-0.00715,-0.00143,-0.000858,-0.00143,-0.001144,-0.00143,-0.001144,-0.013156000000000001,-0.013156000000000001,-0.013156000000000001,-0.013156000000000001,-0.014014,-0.010868000000000001,-0.013442,-0.07293000000000001,-0.004004000000000001,-0.003432,0.002574,-0.003718,-0.002288,-0.004004000000000001,-0.002288,-0.004004000000000001,0.021164000000000002,0.013728,0.007436,0.02002,0.029458,0.02002,0.020878,0.019734,0.000286,0.0020020000000000003,0.0,0.051194,0.000286,0.006006,-0.000286,0.001716
1.8878860000000002,0.018018,0.01716,0.01144,0.020306,0.083798,0.097526,0.017732,0.017446,0.028028,0.009438,0.009152,0.009438,0.009438,0.009724,0.008866,-0.33118800000000004,0.009152,0.006864,0.014014,0.012870000000000001,0.0143,0.012012,0.014872,0.012012,0.0031460000000000004,-0.006864,-0.001144,-0.000286,-0.001144,-0.000858,-0.000858,-0.000572,-0.013156000000000001,-0.012584000000000001,-0.013156000000000001,-0.012584000000000001,-0.013442,-0.010582000000000001,-0.012870000000000001,-0.06435,-0.00286,-0.0031460000000000004,0.00286,-0.003432,-0.0020020000000000003,-0.003432,-0.00143,-0.003432,0.021736000000000002,0.014586,0.011154,0.020306,0.030888000000000002,0.020592,0.02145,0.02002,0.000572,0.002288,0.000286,0.061776000000000005,0.000858,0.0065780000000000005,0.000286,0.00286
1.8876000000000002,0.018304,0.017446,0.01144,0.020306,0.09209200000000001,0.102674,0.018018,0.017732,0.0286,0.009724,0.009152,0.009152,0.009438,0.009724,0.008866,-0.402974,0.008866,0.00715,0.014014,0.013156000000000001,0.014586,0.012012,0.015158000000000001,0.012012,0.00286,-0.006864,-0.001144,0.0,-0.000858,-0.000572,-0.000572,-0.000286,-0.013156000000000001,-0.012298,-0.012870000000000001,-0.012298,-0.013442,-0.010582000000000001,-0.012584000000000001,-0.050622,-0.0020020000000000003,-0.00286,0.0031460000000000004,-0.003432,-0.001716,-0.003432,-0.001144,-0.0031460000000000004,0.021736000000000002,0.014586,0.006292000000000001,0.020306,0.029744,0.020878,0.02145,0.020306,0.000858,0.002574,0.000572,0.072644,0.000858,0.006864,0.000286,0.0031460000000000004
1.8878860000000002,0.018304,0.017446,0.011726,0.020878,0.09266400000000001,0.11697400000000001,0.018018,0.017732,0.02717,0.009438,0.009152,0.009152,0.009438,0.01001,0.008866,-0.471042,0.008866,0.00715,0.0143,0.013156000000000001,0.014586,0.012298,0.015158000000000001,0.012298,0.0031460000000000004,-0.006864,-0.000858,0.0,-0.000858,-0.000858,-0.000572,0.0,-0.012870000000000001,-0.012584000000000001,-0.012870000000000001,-0.012298,-0.013156000000000001,-0.010582000000000001,-0.012584000000000001,-0.045188,-0.00715,-0.0031460000000000004,0.0031460000000000004,-0.0031460000000000004,-0.001716,-0.003432,-0.001144,-0.0031460000000000004,0.021736000000000002,0.014586,0.007436,0.020592,0.0286,0.020592,0.02145,0.020306,0.000858,0.002288,0.000286,0.068354,0.000858,0.006864,0.000572,0.002288
1.8873140000000002,0.018304,0.017446,0.01144,0.020592,0.09266400000000001,0.13356200000000001,0.017732,0.017446,0.026312000000000002,0.00858,0.008866,0.008866,0.009438,0.009724,0.00858,-0.49592400000000003,0.008866,0.006864,0.014014,0.013156000000000001,0.0143,0.012298,0.014872,0.012012,0.0031460000000000004,-0.006864,-0.000858,-0.000286,-0.000858,-0.000858,-0.000572,-0.000286,-0.012584000000000001,-0.012584000000000001,-0.012870000000000001,-0.012584000000000001,-0.013442,-0.010582000000000001,-0.013156000000000001,-0.039182,-0.00715,-0.003432,0.002574,-0.003432,-0.001716,-0.003718,-0.001716,-0.003718,0.02145,0.0143,0.0065780000000000005,0.020306,0.027456,0.020306,0.02145,0.02002,0.000572,0.002288,0.000286,0.063778,0.000572,0.0065780000000000005,0.000286,0.002574
1.8876000000000002,0.018018,0.01716,0.011726,0.020306,0.090376,0.137852,0.017446,0.017446,0.023738000000000002,0.008294000000000001,0.008866,0.008866,0.009438,0.009438,0.00858,-0.487916,0.00858,0.0065780000000000005,0.014014,0.012870000000000001,0.014014,0.012298,0.014872,0.012012,0.002574,-0.006864,-0.001144,-0.000572,-0.001144,-0.001144,-0.000858,-0.000858,-0.012870000000000001,-0.012870000000000001,-0.013156000000000001,-0.012870000000000001,-0.013728,-0.010868000000000001,-0.013156000000000001,-0.029172,-0.003718,-0.0031460000000000004,0.002288,-0.003432,-0.0020020000000000003,-0.003432,-0.0020020000000000003,-0.003718,0.021164000000000002,0.0143,0.011154,0.020306,0.028028,0.020306,0.021164000000000002,0.020306,0.000572,0.0020020000000000003,0.0,0.064636,0.000572,0.0065780000000000005,0.0,0.002574
1.8876000000000002,0.017732,0.016874,0.011154,0.019734,0.08608600000000001,0.137566,0.017446,0.016874,0.025168000000000003,0.008008000000000001,0.00858,0.00858,0.009152,0.008866,0.008294000000000001,-0.44015400000000005,0.008294000000000001,0.0065780000000000005,0.013728,0.012584000000000001,0.014014,0.012012,0.014586,0.011726,0.002288,-0.00715,-0.00143,-0.000858,-0.00143,-0.000858,-0.001144,-0.001144,-0.013442,-0.013156000000000001,-0.013156000000000001,-0.013156000000000001,-0.013728,-0.011154,-0.013442,-0.019448,-0.000286,-0.003432,0.001716,-0.003718,-0.002288,-0.003718,-0.002574,-0.004004000000000001,0.021164000000000002,0.014014,0.014014,0.02002,0.0286,0.02002,0.020878,0.02002,0.000286,0.0020020000000000003,0.000286,0.062062000000000006,0.000286,0.0065780000000000005,0.0,0.0020020000000000003
1.8876000000000002,0.017732,0.016588000000000002,0.010868000000000001,0.019448,0.07950800000000001,0.12584,0.017446,0.016874,0.023452,0.008008000000000001,0.00858,0.008866,0.009152,0.008866,0.008294000000000001,-0.443014,0.008294000000000001,0.0065780000000000005,0.013728,0.012584000000000001,0.0143,0.012012,0.014586,0.011726,0.002288,-0.007436,-0.00143,-0.000858,-0.00143,-0.000572,-0.00143,-0.001144,-0.013156000000000001,-0.013156000000000001,-0.013156000000000001,-0.012870000000000001,-0.013442,-0.011154,-0.013442,-0.017732,0.001716,-0.003718,0.0020020000000000003,-0.003718,-0.002288,-0.003718,-0.0031460000000000004,-0.004004000000000001,0.021164000000000002,0.014014,0.01573,0.02002,0.029172,0.020306,0.020592,0.019734,0.000286,0.0020020000000000003,0.000572,0.050622,0.000286,0.006292000000000001,0.0,0.002574
1.8876000000000002,0.018018,0.016874,0.011154,0.019448,0.07436000000000001,0.12612600000000002,0.017446,0.016874,0.024596,0.00858,0.008866,0.009438,0.008866,0.009724,0.00858,-0.548834,0.008294000000000001,0.006864,0.014014,0.012870000000000001,0.0143,0.012012,0.014872,0.012012,0.002288,-0.00715,-0.001144,-0.000286,-0.001144,-0.000572,-0.000858,-0.000572,-0.012870000000000001,-0.012870000000000001,-0.012870000000000001,-0.012584000000000001,-0.013156000000000001,-0.010868000000000001,-0.013156000000000001,-0.017446,0.0031460000000000004,-0.0031460000000000004,0.0020020000000000003,-0.003432,-0.0020020000000000003,-0.003718,-0.0020020000000000003,-0.003432,0.02145,0.014586,0.017446,0.02002,0.028886000000000002,0.020592,0.020878,0.02002,0.000572,0.002288,0.000572,0.0429,0.000572,0.0065780000000000005,0.000286,0.0031460000000000004
1.8873140000000002,0.018018,0.016588000000000002,0.01144,0.019734,0.070356,0.11869,0.017446,0.01716,-0.008866,0.00858,0.008866,0.009152,0.008866,0.009724,0.00858,-0.664378,0.00858,0.006864,0.014014,0.012870000000000001,0.0143,0.012298,0.014872,0.012012,0.002288,-0.006864,-0.001144,-0.000286,-0.000858,-0.000286,-0.000572,-0.000572,-0.012870000000000001,-0.012584000000000001,-0.012870000000000001,-0.012584000000000001,-0.013156000000000001,-0.010582000000000001,-0.013156000000000001,-0.016874,-0.000572,-0.0031460000000000004,0.001716,-0.003432,-0.001716,-0.003432,-0.001144,-0.003432,0.021736000000000002,0.014872,0.020306,0.02002,0.027456,0.020878,0.021164000000000002,0.02002,0.000858,0.002288,0.000858,0.04719,0.000858,0.0065780000000000005,0.000286,0.00286
1.8873140000000002,0.018304,0.016588000000000002,0.01144,0.019734,0.068068,0.11468600000000001,0.017446,0.01716,0.001716,0.009152,0.009152,0.008866,0.008866,0.01001,0.00858,-0.645216,0.00858,0.006864,0.0143,0.013156000000000001,0.014586,0.012298,0.015158000000000001,0.012298,0.002288,-0.006864,-0.000858,-0.000286,-0.000858,-0.000572,-0.000572,-0.000572,-0.012870000000000001,-0.012584000000000001,-0.012584000000000001,-0.012584000000000001,-0.013156000000000001,-0.010582000000000001,-0.013442,-0.008866,-0.0031460000000000004,-0.0031460000000000004,0.0020020000000000003,-0.003432,-0.001716,-0.003432,-0.000858,-0.003718,0.021736000000000002,0.014586,0.012584000000000001,0.02002,0.027742000000000003,0.020592,0.02145,0.020306,0.000858,0.002288,0.000858,0.043186,0.000572,0.0065780000000000005,0.000286,0.00286
1.8876000000000002,0.018018,0.016588000000000002,0.01144,0.019448,0.056056,0.10667800000000001,0.01716,0.016588000000000002,0.02288,0.009438,0.008866,0.00858,0.009152,0.009438,0.00858,-0.5308160000000001,0.00858,0.006864,0.014014,0.012870000000000001,0.0143,0.012298,0.014872,0.012012,0.002288,-0.006864,-0.001144,-0.000572,-0.001144,-0.000858,-0.000572,-0.000858,-0.012870000000000001,-0.012870000000000001,-0.012870000000000001,-0.012870000000000001,-0.013442,-0.010582000000000001,-0.013442,-0.003432,-0.001716,-0.003432,0.002288,-0.003432,-0.0020020000000000003,-0.003718,-0.0020020000000000003,-0.003718,0.02145,0.014586,-0.001144,0.02002,0.026026,0.020306,0.021164000000000002,0.02002,0.000572,0.0020020000000000003,0.000286,0.043472000000000004,0.000286,0.0065780000000000005,0.000286,0.002574
1.8876000000000002,0.018018,0.016588000000000002,0.011154,0.018876,0.041184,0.076934,0.01716,0.016302,0.021164000000000002,0.008866,0.008866,0.008294000000000001,0.008866,0.009152,0.008294000000000001,-0.411268,0.008294000000000001,0.0065780000000000005,0.014014,0.012870000000000001,0.0143,0.012012,0.014872,0.011726,0.002288,-0.00715,-0.001144,-0.000572,-0.001144,-0.000858,-0.000858,-0.000858,-0.013442,-0.013156000000000001,-0.012870000000000001,-0.012870000000000001,-0.013728,-0.010868000000000001,-0.013156000000000001,0.0,0.006006,-0.003432,0.002574,-0.003432,-0.0020020000000000003,-0.003718,-0.002288,-0.003718,0.02145,0.0143,-0.004862,0.02002,0.024310000000000002,0.020306,0.021164000000000002,0.019734,0.000572,0.0020020000000000003,0.000572,0.038038,0.0,0.006292000000000001,0.0,0.002574
